country_code,title,job_category,company_name,city,contract_type,workday,salary_min,salary_max,salary_period,salary_currency,salary_type,remote,publish_date
es,Analista Programador Java Spring Boot (100% teletrabajo),Informática y telecomunicaciones,atSistemas,Sevilla,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-08-04
es,Técnico Informático de Software,Informática y telecomunicaciones,Sisteplant,Derio,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-08-04
es,PROGRAMADOR INDUSTRIAL VISUAL STUDIO,Informática y telecomunicaciones,"Levantina de Pesaje Laboratorio, S.L.",Almussafes,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-08-04
es,DATA ENGINEER SENIOR - SCALA / SPARK,Informática y telecomunicaciones,ISPROX,Madrid,Contrato indefinido,Jornada completa,45000.0,54000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-08-04
us,"Consulting Director, Cloud Security, Proactive Services (Unit 42) - Remote",Information Technology,Palo Alto Networks,"Philadelphia, PA",,,160000.0,160000.0,YEAR,USD,,,2022-08-24
uk,Residential Coneyancer,Management & Consulting,Pertemps Network Group,"London, England",,,25000.0,35000.0,YEAR,GBP,,,2022-08-17
uk,Senior Consultant Asset Management,Management & Consulting,Sionic,"London, England",,,48000.0,90000.0,YEAR,GBP,,,2022-08-17
uk,Financial Reporting Manager,Management & Consulting,Collinson,"London, England",,,42276.0,67994.0,YEAR,GBP,,,2022-08-17
es,INGENIERO BIG DATA,Informática y telecomunicaciones,Rawson BPO,Madrid,Contrato indefinido,Jornada completa,18000.0,60000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-08-03
es,Consultor/a de Resiliencia Operacional,Informática y telecomunicaciones,COBSER CONSULTING,Madrid,Contrato indefinido,Jornada completa,33000.0,45000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-08-03
es,Técnico/a Seguridad WAF Support,Informática y telecomunicaciones,COBSER CONSULTING,Madrid,Contrato indefinido,Jornada completa,33000.0,45000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-08-03
uk,Technical Delivery Lead,Management & Consulting,CAPCO,"London, England",,,45520.0,50238.0,YEAR,GBP,,,2022-08-17
uk,Brand Manager (Spirits),Management & Consulting,Atom Group,"London, England",,,26000.0,45000.0,YEAR,GBP,,,2022-08-17
uk,Strategic Advisor (Group,Management & Consulting,Liaison Group,"London, England",,,28393.0,43987.0,YEAR,GBP,,,2022-08-17
uk,Temporary HR and L&D Administrator,Management & Consulting,Pertemps Network Group,"London, England",,,27040.0,27040.0,YEAR,GBP,,,2022-08-17
es,INGENIERO DE DATOS,Informática y telecomunicaciones,Rawson BPO,Madrid,Contrato indefinido,Jornada completa,30000.0,45000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-08-03
uk,Technical Events Planning Manager,Management & Consulting,Boston Consulting Group,"London, England",,,60000.0,95555.0,YEAR,GBP,,,2022-08-17
uk,Meetings & Events Operations Lead,Management & Consulting,Boston Consulting Group,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Business Development Executive,Management & Consulting,3E,"London, England",,,22629.0,30000.0,YEAR,GBP,,,2022-08-17
es,QA DevOps – Kubernetes Docker Cloud / Inglés B2 – C1 TLWORK 100%,Informática y telecomunicaciones,AARON FORMACIÓN Y CONSULTORÍA,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-08-03
uk,Business Analyst- Insurance Change,Management & Consulting,CAPCO,"London, England",,,46504.0,67484.0,YEAR,GBP,,,2022-08-17
uk,Account Executive,Management & Consulting,WTW,"London, England",,,36522.0,57427.0,YEAR,GBP,,,2022-08-17
uk,Customer Experience Manager,Management & Consulting,Mitie,"London, England",,,21724.0,29924.0,YEAR,GBP,,,2022-08-17
us,Cyber Security Architect,Information Technology,Wipro Limited,"Philadelphia, PA",,,95514.0,139108.0,YEAR,USD,,,2022-08-24
uk,Investment Research Analyst,Management & Consulting,Morningstar,"London, England",,,59054.0,79019.0,YEAR,GBP,,,2022-08-17
uk,Facilities Engineer – London – 60K,Management & Consulting,Pertemps Network Group,"London, England",,,30000.0,60000.0,YEAR,GBP,,,2022-08-17
uk,Legal Strategy Lead – Corporate,Management & Consulting,Boston Consulting Group,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Python Software Engineer - UK,Management & Consulting,Corsearch,"London, England",,,47789.0,82066.0,YEAR,GBP,,,2022-08-17
in,Associate-Campaign Management,Management & Consulting,Accenture,Mumbai,,,,,YEAR,INR,,,2022-08-30
es,Security Service Manager,Informática y telecomunicaciones,ENTELGY- Innotec Security,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-08-03
de,Hochschulabsolvent für den Vertriebsinnendienst DACH (m/w/d),Information Technology,MVTec Software GmbH,München,,,,,YEAR,EUR,,,2022-08-30
de,Kaufmännischer Sachbearbeiter - Backoffice / Forderungsmanagement (m/w/d),Information Technology,Campusjäger by Workwise,München,,,,,YEAR,EUR,,,2022-08-30
in,Team Lead/Consultant-Foreign Language,Management & Consulting,Accenture,Mumbai,,,,,YEAR,INR,,,2022-08-30
us,Senior System Architect,Information Technology,Intelerad,"Philadelphia, PA",,,96064.0,137202.0,YEAR,USD,,,2022-08-24
de,Customer Experience Researcher - Remote (m/w/d),Information Technology,Campusjäger by Workwise,München,,,,,YEAR,EUR,,,2022-08-30
de,START-UP PARTNER MANAGER (W/M/D),Information Technology,Campusjäger by Workwise,München,,,,,YEAR,EUR,,,2022-08-30
uk,Manager- Financial Services,Management & Consulting,Sia Partners,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Quantity Surveyor,Management & Consulting,Monaghans,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Training and Assurance Manager,Management & Consulting,ISS Facility Services,"London, England",,,35000.0,42000.0,YEAR,GBP,,,2022-08-17
uk,Community Frontline Manager,Management & Consulting,ISS Facility Services,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,.NET Developer,Management & Consulting,Capco,"London, England",,,39231.0,53480.0,YEAR,GBP,,,2022-08-17
uk,Senior Data Scientist,Management & Consulting,KANTAR,"London, England",,,37182.0,54908.0,YEAR,GBP,,,2022-08-17
uk,DevOps Engineer - Q3 2022,Management & Consulting,Capco,"London, England",,,54211.0,78153.0,YEAR,GBP,,,2022-08-17
uk,"Career Returners, Cost Management (Infrastructure)",Management & Consulting,Turner & Townsend,"London, England",,,77729.0,104729.0,YEAR,GBP,,,2022-08-17
uk,Project Controls Manager - Real Estate,Management & Consulting,Turner & Townsend,"London, England",,,,,YEAR,GBP,,,2022-08-17
de,Kaufmännische Mitarbeiter:in Büromanagement - Administration / Verwaltung / Service,Information Technology,Campusjäger by Workwise,München,,,,,YEAR,EUR,,,2022-08-30
uk,Head Chef,Management & Consulting,Aramark,"London, England",,,43000.0,43000.0,YEAR,GBP,,,2022-08-17
de,Customer Care Manager - Support / CRM / Prozessoptimierung / Remote (m/w/d),Information Technology,Campusjäger by Workwise,München,,,30000.0,40000.0,YEAR,EUR,,,2022-08-30
uk,IBCM Controls VP,Management & Consulting,Michael Page,"London, England",,,208000.0,260000.0,YEAR,GBP,,,2022-08-17
uk,Tech Events Manager,Management & Consulting,Boston Consulting Group,"London, England",,,57306.0,59911.0,YEAR,GBP,,,2022-08-17
uk,Executive Director - Credit & Political Risk,Management & Consulting,WTW,"London, England",,,28177.0,47542.0,YEAR,GBP,,,2022-08-17
uk,Principal Research Analyst - PET & RPET,Management & Consulting,Wood Mackenzie,"London, England",,,42267.0,51429.0,YEAR,GBP,,,2022-08-17
uk,DigitalBCG Senior Recruiter,Management & Consulting,Boston Consulting Group,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Senior Java Developer (SC),Management & Consulting,Accenture,"London, England",,,208000.0,208000.0,YEAR,GBP,,,2022-08-17
uk,Management Accountant,Management & Consulting,Michael Page,"London, England",,,25726.0,40529.0,YEAR,GBP,,,2022-08-17
uk,Fin Crime/ CLM Director,Management & Consulting,Michael Page,"London, England",,,36159.0,47360.0,YEAR,GBP,,,2022-08-17
uk,Relief Security Officer VA766,Management & Consulting,Anabas,"London, England",,,22984.0,22984.0,YEAR,GBP,,,2022-08-17
uk,HR M&A - Consultant (Senior Associate),Management & Consulting,WTW,"London, England",,,42513.0,70000.0,YEAR,GBP,,,2022-08-17
uk,"Career Returners, Project Controls (Infrastructure)",Management & Consulting,Turner & Townsend,"London, England",,,31801.0,60000.0,YEAR,GBP,,,2022-08-17
uk,commercial Gas Engineer – 45K & No call out,Management & Consulting,Pertemps Network Group,"London, England",,,45000.0,45000.0,YEAR,GBP,,,2022-08-17
uk,HR M&A - Director,Management & Consulting,WTW,"London, England",,,111752.0,111752.0,YEAR,GBP,,,2022-08-17
uk,Construction Project Manager (Consultancy),Management & Consulting,Flagship Consulting,"London, England",,,35000.0,75000.0,YEAR,GBP,,,2022-08-17
es,CONSULTOR INFOSPHERE DATASTAGE,Informática y telecomunicaciones,Rawson BPO,Zaragoza,Contrato indefinido,Jornada completa,30000.0,,YEAR,EUR,GROSS,Solo teletrabajo,2022-08-03
de,Senior Acquisition Manager - Last Mile Logistics - Munich,Information Technology,Amazon GmbH,München,,,,,YEAR,EUR,,,2022-08-30
de,Customer Experience Researcher - Remote (m/w/d),Information Technology,Chrono24 GmbH,München,,,,,YEAR,EUR,,,2022-08-30
es,INSTALADOR/A de SISTEMAS de SEGURIDAD,Informática y telecomunicaciones,SEGURETAT I CONTROL 24 H,Lleida,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-08-03
de,Cellular SoC Architect (m/f/d),Information Technology,Apple,München,,,,,YEAR,EUR,,,2022-08-30
de,Financial Restructuring Analyst - Businesspläne / Marktrecherche (m/w/d),Information Technology,Campusjäger by Workwise,München,,,,,YEAR,EUR,,,2022-08-30
es,CELADOR PLANTA EXTERNA FTTH -- MALAGA,Informática y telecomunicaciones,DIGI SPAIN TELECOM,Málaga,Contrato otros contratos,Jornada completa,,,,,,Presencial,2022-08-03
es,Desarrollador .NET Sin Experiencia,Informática y telecomunicaciones,FDSA DESARROLLO SL.,Palma de Mallorca,Contrato indefinido,Jornada completa,18000.0,24000.0,YEAR,EUR,GROSS,Híbrido,2022-08-03
es,PERSONAL PLANTA EXTERNA- DESPLIEGUE FTTH CANTABRIA,Informática y telecomunicaciones,DIGI SPAIN TELECOM,Santander,Contrato otros contratos,Jornada completa,,,,,,Presencial,2022-08-03
es,Técnico/a TI,Informática y telecomunicaciones,NORTEMPO CANTABRIA,Santander,Contrato de duración determinada,Jornada completa,,,,,,Presencial,2022-08-03
es,Python Developer,Informática y telecomunicaciones,Trentia Consulting,Barcelona,Contrato indefinido,Jornada completa,36000.0,45000.0,YEAR,EUR,GROSS,Híbrido,2022-08-03
es,Software engineer,Informática y telecomunicaciones,INSENDI SPAIN SOCIEDAD LIMITADA.,Las Palmas de Gran Canaria,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-08-03
es,TÉCNICO/A TELECOMUNICACIONES FTTH (INSTALACIONES Y AVERIAS),Informática y telecomunicaciones,PTV Telecom,Madrid,Contrato indefinido,Jornada completa,18000.0,27000.0,YEAR,EUR,GROSS,Presencial,2022-08-03
es,Técnico de Microinformática (H/M).,Informática y telecomunicaciones,Cibernos,Sevilla,Contrato indefinido,Jornada completa,12000.0,15000.0,YEAR,EUR,GROSS,Presencial,2022-08-03
de,Research Consultant - Human Resources / Consulting / Mode (m/w/d),Information Technology,Campusjäger by Workwise,München,,,,,YEAR,EUR,,,2022-08-30
es,Consultor/a de ciberseguridad OT SOC,Informática y telecomunicaciones,HELPHONE SERVICIOS INFORMÁTICOS,Pamplona/Iruña,Contrato indefinido,Jornada completa,,,,,,,2022-08-03
es,Project Manager (PMO),Informática y telecomunicaciones,SEGULA TECNOLOGIAS,Remoto,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-08-03
es,Network & Security Operator,Informática y telecomunicaciones,Grupo Seidor,Barcelona,Contrato indefinido,Jornada completa,,,,,,,2022-08-03
es,Network & Security Operator,Informática y telecomunicaciones,Grupo Seidor,Barcelona,Contrato indefinido,Jornada completa,,,,,,Presencial,2022-08-03
es,Técnico Sistemas Office 365,Informática y telecomunicaciones,Grupo Seidor,Madrid,Contrato indefinido,Jornada completa,,,,,,,2022-08-03
es,Técnico de soporte Junior Genesys (24x7),Management & Consulting,Entelgy,Madrid,,,,,YEAR,EUR,,,2022-09-08
es,Técnico / Operador de Red 24x7 (con inglés),Informática y telecomunicaciones,ENTELGY - Zona Madrid,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-08-03
es,Técnico/a de Soporte,Informática y telecomunicaciones,ECONOCOM SERVICIOS,Alzira,Contrato indefinido,Jornada completa,18000.0,21000.0,YEAR,EUR,GROSS,Presencial,2022-08-03
es,TÉCNICO DE SOPORTE DE REDES Y SISTEMAS (H/M/X). Barcelona.,Informática y telecomunicaciones,Experis IT,Barcelona,Contrato indefinido,Jornada completa,,,,,,,2022-08-03
es,DBA MySQL/MariaDB/PostgreSQL  (H/M/X). 100% Teletrabajo. España,Informática y telecomunicaciones,Experis IT,Madrid,Contrato indefinido,Jornada completa,,,,,,,2022-08-03
es,Programador Java Remoto,Informática y telecomunicaciones,AGIO GLOBAL TECHNOLOGY,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-08-03
es,Helpdesk,Informática y telecomunicaciones,Aubay,Sant Boi de Llobregat,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-08-03
de,Junior Digital Marketing Manager - Performance / Social Media / Google Ads / Meta (m/w/d),Information Technology,Campusjäger by Workwise,München,,,,,YEAR,EUR,,,2022-08-30
es,Desarrollador IOS / Swift / Inglés B2 / 100% Teletrabajo.,Informática y telecomunicaciones,AARON FORMACIÓN Y CONSULTORÍA,Madrid,Contrato indefinido,Jornada completa,,,,,,Solo teletrabajo,2022-08-03
de,Design Verification Engineer for Cellular Baseband (m/f/d),Information Technology,Apple,München,,,,,YEAR,EUR,,,2022-08-30
es,Programadores y Análistas Programadores Java,Informática y telecomunicaciones,"Nor Data Solutions, S.L.",Santiago de Compostela,Contrato indefinido,Jornada indiferente,24000.0,30000.0,YEAR,EUR,GROSS,Híbrido,2022-08-03
es,Team Lead Developer,Informática y telecomunicaciones,Qualis consultores de Talento,Bilbao,Contrato indefinido,Jornada completa,33000.0,56000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-08-03
de,Sales Manager Außendienst Apotheke (m/w/d),Information Technology,CompuGroup Medical SE & Co. KGaA,München,,,,,YEAR,EUR,,,2022-08-30
de,Quality Manager - Operations Data / Marktrecherche / Startup / Datenauswertung (m/w/d),Information Technology,Campusjäger by Workwise,München,,,,,YEAR,EUR,,,2022-08-30
es,PROGRAMADOR SENIOR SERVICE NOW CON INGLÉS,Informática y telecomunicaciones,Rawson BPO,Madrid,Contrato indefinido,Jornada indiferente,36000.0,40000.0,YEAR,EUR,GROSS,Presencial,2022-08-03
es,Programador/a JAVA (TELETRABAJO),Informática y telecomunicaciones,CMV Consultores,Barcelona,Contrato indefinido,Jornada completa,36000.0,48000.0,YEAR,EUR,GROSS,Solo teletrabajo,2022-08-03
es,Consultor Técnico de Seguridad,Informática y telecomunicaciones,ENTELGY- Innotec Security,Madrid,Contrato indefinido,Jornada completa,,,,,,Híbrido,2022-08-03
es,DESARROLLADOR DB2 MySQL SQL ( en REMOTO),Informática y telecomunicaciones,World Software Services,Madrid,Contrato indefinido,Jornada completa,30000.0,,YEAR,EUR,GROSS,Solo teletrabajo,2022-08-03
uk,Facilities Technician,Management & Consulting,Pertemps Network Group,"London, England",,,28000.0,29000.0,YEAR,GBP,,,2022-08-17
uk,Head of Reporting & Analytics,Management & Consulting,Atkins,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Senior Manager - Account Based Marketing,Management & Consulting,Wood Mackenzie,"London, England",,,71915.0,80000.0,YEAR,GBP,,,2022-08-17
uk,Senior Data Engineer,Management & Consulting,Capco,"London, England",,,47473.0,57349.0,YEAR,GBP,,,2022-08-17
uk,Commercial Property Associate NQ-3pqe,Management & Consulting,LHH Recruitment Solutions,"London, England",,,35390.0,40722.0,YEAR,GBP,,,2022-08-17
uk,"Change & Communications Lead, HR Digital Products",Management & Consulting,Boston Consulting Group,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Principal - Healthcare Consulting,Management & Consulting,Informa Intelligence,"London, England",,,39701.0,76388.0,YEAR,GBP,,,2022-08-17
uk,Operations Manager,Management & Consulting,Pertemps Network Group,"London, England",,,39000.0,39000.0,YEAR,GBP,,,2022-08-17
uk,Security Consultant/Senior Security Consultant,Management & Consulting,BuroHappold Engineering,"London, England",,,41762.0,47020.0,YEAR,GBP,,,2022-08-17
uk,Senior Building Surveyor,Management & Consulting,Gleeds,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Senior Security Engineer,Management & Consulting,Capco,"London, England",,,37158.0,48095.0,YEAR,GBP,,,2022-08-17
uk,Strategy Manager - Global Telecommunications Company,Management & Consulting,Michael Page,"London, England",,,60000.0,65000.0,YEAR,GBP,,,2022-08-17
uk,Analytical Scientist - Molecular Oncology team (Prof Nicholas Turner),Management & Consulting,The Institute of Cancer Research,"London, England",,,32000.0,44400.0,YEAR,GBP,,,2022-08-17
uk,Backend Engineer - Java,Management & Consulting,Capco,"London, England",,,45957.0,60953.0,YEAR,GBP,,,2022-08-17
uk,Principal Data Engineer,Management & Consulting,Capco,"London, England",,,47473.0,57349.0,YEAR,GBP,,,2022-08-17
uk,"Senior Manager, Company Matters",Management & Consulting,Link Group,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Business Analysis Associate,Management & Consulting,Michael Page,"London, England",,,50000.0,60000.0,YEAR,GBP,,,2022-08-17
uk,Salesforce Senior Consultant - London,Management & Consulting,Pierce Washington,"London, England",,,42803.0,78750.0,YEAR,GBP,,,2022-08-17
uk,Senior Capabilities & Insights Analyst – Panorama Financial Institutions Insights & Consulting (PFIC) - Insurance,Management & Consulting,McKinsey & Company,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Manager - Consulting with focus in IT Category,Management & Consulting,GEP,"London, England",,,,,YEAR,GBP,,,2022-08-17
uk,Frontend Developer (React),Management & Consulting,Capco,"London, England",,,42009.0,56735.0,YEAR,GBP,,,2022-08-17
uk,Senior Solutions Specialist,Management & Consulting,Morningstar,"London, England",,,49183.0,53737.0,YEAR,GBP,,,2022-08-17
de,Cellular 5G/4G Layer1 Control Firmware Engineer (m/f/d),Information Technology,Apple,München,,,,,YEAR,EUR,,,2022-08-30
es,Customer service - Dutch Market,Informática y telecomunicaciones,MST Holding,Barcelona,Contrato fijo discontinuo,Jornada completa,18000.0,21000.0,YEAR,EUR,GROSS,Híbrido,2022-08-03
es,Técnico/a de Replanteos FTTH- TARRAGONA,Informática y telecomunicaciones,DIGI SPAIN TELECOM,Tarragona,Contrato de duración determinada,Jornada completa,,,,,,Presencial,2022-08-03
us,Compensation Associate Manager: Total Rewards Team: Remote Role,Management & Consulting,Accenture,"Houston, TX",,,,,YEAR,USD,,,2022-08-25
de,Teamlead Global Selling - E-Commerce / Account Management / Remote (m/w/d),Information Technology,Amazon,München,,,,,YEAR,EUR,,,2022-08-30
de,Finance Manager & Controller - SQL / Datenbanken / Reporting (m/w/d),Information Technology,Campusjäger by Workwise,München,,,,,YEAR,EUR,,,2022-08-30
de,Lieferantenmanager - Produktmanagement / Strategie / Logistik/ E-Commerce (m/w/d),Information Technology,Campusjäger by Workwise,München,,,,,YEAR,EUR,,,2022-08-30
us,Project Manager,Management & Consulting,"CGI Group, Inc.","Houston, TX",,,92737.0,131272.0,YEAR,USD,,,2022-08-25
